aX,aY,aZ,gX,gY,gZ
-0.132,-1.094,-0.962,49.561,-122.620,177.551
-0.107,-0.992,-0.896,44.983,-129.333,177.795
-0.140,-0.893,-0.816,44.250,-133.240,177.551
-0.147,-0.875,-0.898,46.692,-133.911,175.049
-0.183,-0.859,-0.946,45.288,-135.864,174.988
-0.215,-0.883,-1.037,45.471,-144.104,174.316
-0.230,-0.852,-1.065,38.452,-159.180,172.485
-0.214,-0.799,-1.042,27.527,-177.429,171.448
-0.141,-0.656,-0.935,19.836,-197.144,169.434
-0.117,-0.554,-0.801,12.878,-212.341,166.870
-0.140,-0.469,-0.695,10.742,-222.046,162.292
-0.095,-0.390,-0.633,7.629,-222.656,155.151
-0.062,-0.402,-0.578,10.376,-221.375,146.301
-0.084,-0.450,-0.553,18.860,-219.604,140.930
-0.102,-0.441,-0.561,23.499,-217.102,139.343
-0.089,-0.402,-0.560,21.545,-215.088,139.099
-0.097,-0.412,-0.541,23.987,-216.248,137.390
-0.109,-0.482,-0.519,23.315,-217.957,135.437
-0.108,-0.442,-0.514,14.832,-219.360,137.451
-0.095,-0.286,-0.512,-0.366,-223.083,140.564
-0.082,-0.094,-0.443,-8.362,-227.844,139.709
-0.077,-0.043,-0.448,-4.944,-231.384,131.531
-0.117,-0.142,-0.418,5.615,-232.483,121.033
-0.126,-0.157,-0.389,11.719,-234.131,114.441
-0.123,-0.077,-0.331,2.869,-234.192,112.000
-0.112,0.004,-0.341,-2.747,-235.657,111.877
-0.160,0.040,-0.281,3.052,-238.403,109.436
-0.228,-0.006,-0.273,8.240,-242.432,106.750
-0.267,-0.006,-0.214,11.475,-248.108,104.431
-0.296,0.107,-0.133,6.836,-253.906,104.004
-0.315,0.160,-0.029,5.249,-260.681,102.722
-0.324,0.125,0.049,14.771,-264.832,99.304
-0.351,0.083,0.134,15.686,-265.625,97.595
-0.377,0.127,0.256,16.235,-262.939,97.900
-0.373,0.214,0.319,13.000,-255.371,98.389
-0.402,0.154,0.305,19.165,-240.662,95.581
-0.526,-0.031,0.200,26.550,-220.886,93.567
-0.281,-0.248,-0.099,21.973,-198.120,104.858
-0.295,-0.161,-0.351,16.052,-192.627,126.831
-0.384,0.059,-0.484,3.052,-200.195,137.695
-0.444,-0.043,-0.507,1.770,-220.764,134.399
-0.653,-0.298,-0.420,6.531,-253.662,129.395
-0.905,-0.147,-0.158,-6.226,-289.368,135.376
-1.185,0.310,0.345,-30.151,-328.064,141.296
-1.460,0.590,0.883,-38.025,-368.286,135.010
-1.664,0.730,1.463,-32.471,-407.349,122.192
-1.863,0.815,2.105,-34.851,-446.716,112.366
-2.182,0.923,3.118,-61.707,-492.187,107.361
-2.382,1.287,4.000,-134.399,-529.663,111.572
-2.223,2.014,4.000,-130.188,-481.995,110.352
-2.076,1.443,4.000,-65.918,-258.850,54.810
-1.668,1.126,4.000,-1.648,75.684,8.850
-1.102,1.010,2.557,21.912,259.338,-1.587
-0.624,0.878,1.412,25.085,305.420,-2.502
-0.164,0.629,0.525,28.564,312.378,-4.700
0.182,0.404,-0.036,29.236,304.871,-5.920
0.426,0.307,-0.631,28.381,282.166,-2.014
0.479,0.310,-1.042,20.813,238.342,-5.127
0.472,0.240,-1.302,13.184,156.555,-15.991
0.305,0.453,-0.925,-13.428,36.926,-28.198
0.117,0.485,-0.184,-28.198,-80.444,-39.612
-0.177,0.593,0.760,-30.273,-172.668,-48.340
-0.167,0.558,1.781,-41.809,-221.985,-55.847
-0.297,0.490,3.022,-82.520,-232.605,-55.786
-0.330,0.658,3.711,-72.693,-166.626,-45.898
-0.386,0.575,3.550,1.831,-28.015,-48.035
-0.388,0.369,2.672,55.054,118.164,-55.603
-0.337,0.215,1.633,82.214,205.200,-59.021
-0.254,0.057,0.974,67.078,225.098,-56.580
-0.086,0.109,0.568,35.583,199.219,-48.706
0.040,0.227,0.477,22.522,153.076,-45.105
0.106,0.125,0.563,19.836,109.985,-52.490
0.158,0.091,0.861,11.169,80.383,-57.617
0.153,0.043,1.104,1.221,74.036,-60.486
0.136,0.025,1.203,-0.854,89.172,-58.777
0.170,0.097,1.121,5.676,113.708,-52.124
0.194,0.142,0.930,14.771,135.071,-46.814
0.200,0.131,0.754,23.804,144.531,-44.006
0.204,0.088,0.644,28.931,142.273,-42.419
0.232,0.045,0.596,30.579,131.714,-41.260
0.245,0.036,0.609,24.658,118.225,-41.626
0.262,0.093,0.678,14.648,105.835,-43.457
0.298,0.137,0.751,7.080,98.267,-47.546
0.327,0.109,0.774,1.343,98.328,-53.467
0.316,0.078,0.748,-0.671,104.370,-56.641
0.302,0.040,0.688,-0.183,110.718,-55.847
0.311,0.018,0.631,0.305,116.028,-52.795
0.337,0.011,0.586,0.122,119.568,-48.462
0.351,0.014,0.579,-1.099,121.704,-44.678
0.362,0.035,0.576,-2.991,122.131,-42.053
0.393,0.055,0.580,-2.747,121.155,-41.443
,,,,,
-0.211,-1.547,0.900,111.694,119.690,57.861
-0.215,-1.528,0.870,101.135,126.465,66.711
-0.223,-1.498,0.797,97.229,131.287,74.646
-0.197,-1.476,0.717,92.468,132.446,81.970
-0.163,-1.500,0.650,93.750,129.456,88.989
-0.159,-1.500,0.619,95.520,124.817,96.802
-0.145,-1.481,0.592,96.313,121.643,105.408
-0.081,-1.550,0.541,96.619,120.239,111.633
-0.066,-1.605,0.425,97.717,120.300,117.920
-0.167,-1.612,0.341,101.318,120.605,124.939
-0.149,-1.648,0.304,115.112,110.229,132.629
-0.075,-1.794,0.300,110.596,103.577,137.024
-0.102,-1.832,0.285,103.577,100.952,145.386
-0.110,-1.948,0.255,110.840,93.201,154.480
-0.081,-1.985,0.229,99.182,85.205,164.917
-0.077,-1.853,0.174,95.398,81.909,177.917
-0.081,-1.667,0.082,92.957,77.515,188.599
-0.034,-1.572,-0.008,103.821,71.411,193.115
0.089,-1.610,-0.159,111.389,65.186,194.702
0.154,-1.663,-0.422,102.844,59.326,200.439
-0.001,-1.301,-0.281,42.603,61.401,203.552
-0.014,-1.234,-0.352,73.914,50.293,203.613
0.082,-1.665,-0.228,84.778,17.761,192.505
0.040,-1.884,-0.208,64.453,0.183,199.524
-0.052,-1.711,-0.121,49.316,-5.066,213.257
-0.009,-1.503,-0.091,45.654,-3.967,218.872
0.131,-1.463,-0.050,46.631,-4.028,212.524
0.247,-1.398,-0.080,49.500,-0.977,205.444
0.211,-1.236,-0.146,62.073,1.953,200.439
0.146,-1.107,-0.256,62.195,3.601,195.007
0.104,-1.074,-0.331,53.955,7.202,189.209
0.234,-1.153,-0.458,66.772,8.972,182.556
0.385,-1.228,-0.649,81.482,8.728,177.124
0.329,-0.812,-0.625,86.975,-10.193,178.833
0.002,-1.328,-0.602,59.509,-25.635,174.744
0.100,-1.500,-0.638,27.466,-31.189,181.335
0.210,-1.365,-0.379,73.914,-58.533,189.148
0.258,-1.033,-0.479,81.665,-81.604,198.669
0.225,-0.918,-0.467,58.960,-82.642,200.256
0.081,-1.051,-0.520,42.786,-80.811,193.420
0.146,-1.096,-0.463,40.527,-80.139,183.411
0.260,-0.784,-0.527,40.894,-77.637,179.382
0.289,-0.486,-0.606,26.123,-80.750,174.072
0.263,-0.494,-0.663,35.767,-88.501,159.424
0.245,-0.677,-0.691,48.950,-99.121,147.095
0.196,-0.807,-0.768,52.856,-116.455,143.433
0.127,-0.763,-0.707,51.697,-135.864,145.996
0.026,-0.673,-0.585,44.373,-147.888,147.461
0.089,-0.658,-0.609,27.527,-152.222,144.104
0.100,-0.613,-0.524,20.630,-155.945,141.113
0.055,-0.584,-0.502,19.165,-160.034,138.123
0.003,-0.528,-0.461,5.859,-159.363,133.728
-0.050,-0.485,-0.458,12.939,-157.410,127.380
-0.056,-0.438,-0.505,11.536,-152.710,120.911
-0.062,-0.412,-0.553,4.211,-148.682,114.929
-0.074,-0.409,-0.616,-6.592,-150.635,112.488
-0.123,-0.447,-0.619,-7.629,-158.142,113.220
-0.171,-0.466,-0.662,-17.944,-166.870,114.868
-0.180,-0.341,-0.624,-35.583,-175.049,118.591
-0.179,-0.296,-0.634,-42.786,-179.871,118.408
-0.171,-0.328,-0.621,-47.485,-181.152,116.394
-0.132,-0.322,-0.707,-53.162,-181.763,118.042
-0.111,-0.223,-0.727,-58.105,-186.462,122.559
-0.099,-0.123,-0.786,-53.162,-196.350,125.427
-0.141,-0.056,-0.745,-43.701,-209.229,125.610
-0.163,0.075,-0.655,-31.982,-223.938,124.146
-0.154,0.083,-0.505,-16.418,-238.708,118.286
-0.131,-0.063,-0.396,5.310,-251.831,111.633
-0.165,-0.182,-0.306,17.944,-258.667,112.305
-0.226,-0.179,-0.248,21.790,-261.414,116.455
-0.253,-0.058,-0.224,12.695,-263.428,121.765
-0.338,0.006,-0.151,13.672,-268.372,122.498
-0.393,0.106,-0.034,12.817,-277.954,123.047
-0.441,0.155,0.132,13.184,-287.903,123.291
-0.532,0.066,0.305,21.851,-294.983,124.023
-0.559,0.099,0.437,19.775,-299.255,127.625
-0.796,0.090,0.662,8.301,-303.162,132.019
-0.561,0.001,0.760,-3.479,-297.607,140.747
-0.669,0.368,0.947,-14.709,-294.617,154.968
-0.722,0.644,1.164,-36.560,-288.208,151.611
-0.790,0.558,1.293,-24.414,-278.992,132.751
-0.844,0.463,1.472,-25.330,-268.127,118.225
-1.001,0.552,1.671,-37.109,-260.132,115.173
-1.177,0.774,1.923,-47.913,-257.263,116.577
-1.262,1.058,2.274,-62.744,-257.629,113.403
-1.436,1.269,2.705,-63.171,-263.184,103.088
-1.586,1.305,3.463,-64.697,-267.151,89.233
-1.430,1.653,4.000,-94.421,-240.845,76.294
-1.426,1.827,4.000,-71.594,-150.757,45.593
-1.061,1.223,3.990,-37.048,5.432,4.395
-0.540,1.059,2.707,-4.028,166.443,-8.057
-0.178,0.817,1.403,15.503,269.958,-13.672
0.220,0.415,0.428,21.362,313.965,-19.714
0.535,0.216,-0.490,27.649,326.172,-14.404
0.734,0.074,-1.388,52.002,303.345,-9.094
0.702,-0.217,-2.161,53.772,230.164,-7.874
0.539,-0.018,-2.209,11.414,103.027,-5.127
0.249,0.132,-1.506,-4.333,-56.885,-6.470
-0.063,0.079,-0.219,-4.089,-207.703,-14.771
-0.462,0.417,1.140,-25.269,-313.660,-17.395
-0.561,0.590,2.457,-62.195,-352.295,-22.705
-0.640,0.604,3.773,-98.145,-335.205,-20.874
-0.616,0.850,4.000,-57.922,-227.356,-11.047
-0.562,0.607,3.845,13.855,-38.818,-22.034
-0.504,0.295,2.515,70.190,138.916,-34.363
-0.321,0.181,1.288,80.139,230.957,-30.029
-0.093,-0.045,0.574,53.894,246.460,-24.902
0.079,0.023,0.022,29.663,218.384,-13.916
0.160,0.230,-0.179,14.160,164.734,-12.390
0.196,0.256,-0.153,11.047,97.656,-20.813
0.204,0.208,0.217,9.583,33.203,-30.518
0.181,0.238,0.699,8.057,-11.108,-34.119
0.154,0.359,1.140,12.024,-30.151,-33.325
0.103,0.365,1.464,14.038,-23.437,-36.194
0.050,0.291,1.612,15.747,2.197,-39.673
0.025,0.348,1.575,13.062,37.598,-37.598
-0.010,0.341,1.390,12.024,71.960,-37.415
-0.018,0.273,1.160,16.663,93.933,-38.147
0.006,0.276,0.993,18.860,101.563,-35.767
,,,,,
-0.479,-1.106,1.237,85.388,39.490,20.935
-0.467,-1.156,1.238,85.938,54.443,26.550
-0.482,-1.176,1.256,85.144,67.993,32.043
-0.453,-1.189,1.266,88.806,79.956,37.537
-0.428,-1.217,1.274,96.558,91.492,42.236
-0.402,-1.232,1.276,106.750,101.196,47.363
-0.375,-1.255,1.310,115.234,109.619,52.979
-0.349,-1.344,1.320,121.887,119.141,58.411
-0.330,-1.405,1.305,123.718,129.761,66.406
-0.324,-1.370,1.246,120.911,141.113,76.050
-0.314,-1.475,1.115,116.089,152.039,82.947
-0.281,-1.519,0.963,109.741,158.813,91.370
-0.285,-1.620,0.906,107.544,157.654,99.976
-0.243,-1.761,0.858,102.295,155.090,108.643
-0.253,-1.722,0.956,87.341,155.396,118.469
-0.182,-1.588,0.936,88.379,147.583,131.409
-0.199,-1.568,0.906,81.360,151.306,136.658
-0.217,-1.700,0.753,102.966,151.978,141.479
-0.185,-1.767,0.587,123.108,142.578,153.687
-0.308,-1.671,0.561,131.042,130.737,168.762
-0.321,-1.676,0.405,156.128,118.408,184.082
-0.237,-1.804,0.226,196.594,115.784,193.176
0.006,-1.307,0.146,229.614,97.778,208.374
0.206,-0.770,0.078,188.843,79.590,213.989
0.111,-1.058,0.304,109.192,75.134,198.059
-0.018,-1.887,0.207,37.598,74.036,173.889
-0.400,-2.061,0.319,2.197,95.581,182.068
-0.258,-1.859,0.126,75.378,83.618,206.787
0.026,-1.320,-0.048,102.173,74.707,219.360
0.026,-1.346,-0.205,102.783,73.181,217.224
-0.022,-1.689,-0.197,90.332,56.335,208.557
-0.004,-1.780,-0.226,106.384,31.677,213.928
0.001,-1.557,-0.197,113.098,15.503,225.830
0.061,-1.434,-0.191,100.647,5.127,229.980
0.107,-1.530,-0.152,97.778,-7.690,229.004
0.047,-1.553,-0.107,83.557,-17.273,229.614
0.082,-1.389,-0.127,63.477,-18.860,230.164
0.147,-1.187,-0.078,57.617,-19.226,229.004
0.162,-1.034,-0.101,57.739,-18.127,226.379
0.318,-0.588,-0.162,63.843,-15.747,216.431
0.081,-1.114,-0.245,42.664,-8.789,195.496
0.301,-1.119,-0.322,40.833,-6.409,176.880
0.428,-0.890,-0.402,83.191,-15.808,177.734
0.300,-0.826,-0.405,58.960,-34.302,182.190
0.188,-0.982,-0.383,87.830,-52.002,180.908
0.106,-1.060,-0.464,104.126,-62.683,184.509
0.014,-1.033,-0.479,82.581,-66.528,191.528
0.121,-0.866,-0.512,62.073,-63.782,188.843
0.249,-0.680,-0.495,37.903,-64.880,177.124
0.318,-0.597,-0.510,40.710,-76.050,162.476
0.261,-0.687,-0.494,40.894,-87.952,149.780
0.227,-0.790,-0.537,40.405,-96.741,144.226
0.099,-0.874,-0.566,38.208,-101.929,145.264
-0.031,-0.824,-0.606,16.541,-101.074,149.780
-0.038,-0.746,-0.681,-7.690,-95.459,150.452
0.061,-0.658,-0.753,-19.104,-92.834,147.095
0.117,-0.585,-0.806,-23.987,-99.976,144.348
0.119,-0.527,-0.798,-25.818,-113.037,141.602
0.086,-0.496,-0.771,-20.386,-126.038,138.062
0.054,-0.442,-0.733,-16.052,-137.878,133.423
0.009,-0.467,-0.689,-17.395,-146.545,127.502
-0.017,-0.547,-0.668,-18.555,-151.917,122.986
-0.019,-0.564,-0.647,-22.644,-154.419,124.451
-0.029,-0.525,-0.653,-30.212,-154.541,130.310
-0.057,-0.603,-0.730,-30.029,-151.794,136.292
-0.058,-0.710,-0.874,-26.184,-145.874,141.724
-0.036,-0.570,-1.029,-28.870,-146.057,150.391
-0.079,-0.282,-1.125,-29.053,-159.668,158.447
-0.136,-0.039,-1.101,-16.235,-188.293,157.288
-0.208,0.065,-0.889,4.517,-225.281,148.132
-0.251,0.045,-0.574,26.428,-263.123,137.573
-0.304,0.041,-0.180,39.612,-289.978,130.981
-0.298,0.105,0.159,39.490,-304.016,128.357
-0.296,0.208,0.474,30.762,-309.204,126.709
-0.325,0.370,0.766,14.832,-307.373,124.939
-0.431,0.338,1.055,-7.385,-296.814,121.521
-0.314,0.342,1.228,-28.687,-271.301,128.662
-0.334,0.678,1.294,-36.987,-243.042,140.076
-0.234,0.660,1.262,-34.302,-202.942,131.531
-0.152,0.409,1.004,-4.089,-160.278,117.737
-0.019,0.292,0.743,-2.686,-126.648,115.234
0.018,0.393,0.494,-12.634,-107.422,120.483
0.056,0.454,0.262,-9.583,-103.821,121.094
0.023,0.363,0.060,4.089,-114.197,114.197
-0.087,0.332,0.083,9.888,-139.648,106.873
-0.169,0.309,0.183,11.108,-170.837,101.196
-0.167,0.277,0.444,14.832,-195.618,96.619
-0.114,0.139,0.608,12.268,-204.956,92.590
-0.119,0.104,0.762,4.395,-197.144,90.515
-0.076,0.140,0.784,-13.184,-180.176,89.844
-0.098,0.136,0.723,-21.912,-158.325,88.440
-0.190,0.187,0.592,-27.649,-144.165,89.661
-0.327,0.233,0.614,-29.541,-145.142,92.102
-0.455,0.395,0.683,-26.306,-162.292,96.863
-0.605,0.637,0.993,-24.048,-192.139,100.037
-0.750,0.769,1.359,-17.334,-228.516,94.666
-0.932,0.739,1.885,-16.357,-263.184,83.252
-0.981,0.634,2.609,-32.043,-285.706,73.730
-1.200,0.885,3.451,-77.942,-280.273,74.768
-1.006,1.151,4.000,-77.271,-211.731,69.397
-0.781,1.059,3.893,-62.317,-80.078,46.936
-0.619,0.820,2.947,-21.912,71.167,23.193
-0.358,0.751,1.761,6.165,174.194,15.320
-0.134,0.558,0.919,8.789,216.187,10.925
0.123,0.577,0.305,-17.700,210.022,11.353
0.245,0.641,-0.128,-22.705,175.415,6.531
0.275,0.560,-0.347,-1.831,113.892,-2.808
0.254,0.432,-0.230,3.235,37.781,-11.536
0.277,0.387,0.181,2.441,-24.170,-19.653
0.258,0.284,0.661,1.282,-63.965,-25.452
0.204,0.315,1.133,-1.953,-80.688,-26.672
0.062,0.406,1.529,-8.789,-78.796,-25.146
-0.063,0.467,1.836,-17.883,-62.561,-25.757
-0.135,0.575,2.018,-22.705,-34.119,-26.550
-0.177,0.633,2.028,-13.062,-0.488,-29.358
-0.197,0.569,1.896,4.822,32.532,-33.264
-0.196,0.512,1.681,17.212,58.411,-35.645
-0.174,0.454,1.483,20.935,74.219,-36.865
-0.123,0.389,1.340,19.348,81.787,-38.086
,,,,,
-0.308,-1.570,0.892,257.568,104.858,95.398
-0.263,-2.142,0.409,228.394,143.066,106.873
-0.552,-1.512,0.382,210.754,165.466,130.249
-0.342,-1.540,0.030,152.832,139.526,145.752
-0.277,-1.304,0.326,99.304,122.925,140.686
-0.144,-1.523,0.140,114.014,90.881,132.263
-0.036,-1.825,0.330,137.939,74.890,125.000
0.025,-2.243,0.138,96.436,75.317,129.456
-0.199,-1.740,0.438,53.833,67.810,164.551
-0.363,-1.431,0.546,72.083,64.514,183.594
-0.205,-1.646,0.719,120.789,58.960,191.589
0.004,-2.054,0.555,101.196,66.406,187.805
-0.053,-2.111,0.470,90.698,91.309,195.007
-0.150,-1.802,0.196,103.027,98.022,203.979
-0.096,-1.772,-0.006,77.759,94.482,209.656
-0.241,-2.055,-0.188,46.082,105.408,210.266
-0.312,-2.218,-0.320,124.023,98.999,217.712
-0.031,-1.711,-0.497,134.827,62.988,234.680
-0.061,-1.345,-0.434,100.830,30.396,240.417
-0.120,-1.658,-0.446,91.370,6.958,229.004
-0.125,-1.854,-0.359,90.759,-11.536,223.694
-0.108,-1.566,-0.332,84.351,-24.719,231.628
-0.029,-1.300,-0.293,63.293,-30.823,232.910
0.056,-1.309,-0.279,55.115,-33.813,221.497
0.081,-1.359,-0.307,52.856,-36.011,209.595
0.052,-1.299,-0.386,40.405,-38.635,203.064
0.002,-1.200,-0.487,25.696,-42.480,199.646
-0.043,-1.180,-0.555,14.038,-49.194,195.740
0.004,-1.117,-0.569,2.136,-59.021,193.298
0.072,-0.907,-0.511,-8.484,-70.740,192.932
0.091,-0.773,-0.394,-11.475,-81.665,187.317
0.107,-0.934,-0.302,-10.132,-87.463,177.307
0.097,-1.009,-0.270,-6.104,-86.548,173.767
0.152,-0.846,-0.241,-12.146,-82.947,176.514
0.180,-0.721,-0.254,-18.188,-75.439,175.598
0.167,-0.895,-0.313,-5.188,-66.162,167.419
0.159,-1.003,-0.457,4.578,-57.678,163.574
0.184,-0.937,-0.594,6.104,-53.833,168.091
0.122,-0.980,-0.768,12.573,-57.251,171.875
0.091,-1.090,-0.861,10.864,-67.627,172.791
0.109,-1.025,-0.886,4.944,-84.473,176.147
0.129,-0.880,-0.840,-8.362,-103.943,178.467
0.076,-0.915,-0.777,-18.494,-117.920,174.866
0.042,-0.906,-0.668,-23.376,-123.352,173.035
0.074,-0.789,-0.648,-28.198,-122.742,176.697
0.112,-0.739,-0.643,-25.696,-120.361,181.152
0.106,-0.697,-0.711,-15.564,-120.789,186.218
0.095,-0.616,-0.743,-7.385,-125.732,189.758
0.049,-0.599,-0.772,-1.465,-134.033,189.392
0.003,-0.490,-0.738,3.540,-145.752,189.514
-0.027,-0.433,-0.672,8.606,-159.485,188.843
-0.063,-0.485,-0.622,6.714,-169.128,186.096
-0.096,-0.487,-0.554,6.653,-175.903,186.890
-0.102,-0.386,-0.520,0.732,-181.091,189.697
-0.084,-0.267,-0.454,-4.028,-182.922,189.758
-0.096,-0.178,-0.461,-6.958,-180.725,186.035
-0.130,-0.103,-0.502,-5.493,-179.871,182.190
-0.172,-0.078,-0.538,5.310,-182.678,180.054
-0.218,-0.103,-0.599,16.907,-190.308,179.810
-0.258,-0.030,-0.582,26.917,-204.346,181.213
-0.289,0.089,-0.533,27.893,-222.595,181.396
-0.349,0.097,-0.418,32.776,-241.882,177.490
-0.419,0.081,-0.288,34.668,-259.949,173.523
-0.470,0.218,-0.105,30.884,-273.743,171.936
-0.533,0.377,0.089,26.306,-281.250,168.640
-0.587,0.370,0.224,29.968,-280.701,160.767
-0.730,0.249,0.288,32.898,-272.949,153.748
-0.597,0.210,0.228,23.804,-261.230,156.494
-0.602,0.310,0.210,12.451,-257.507,165.955
-0.780,0.391,0.277,0.061,-262.085,166.138
-0.816,0.564,0.438,-11.230,-270.386,159.973
-0.909,0.830,0.716,-27.649,-288.818,152.222
-1.117,1.056,1.084,-35.339,-315.674,139.893
-1.352,1.255,1.532,-42.969,-345.154,125.366
-1.586,1.410,2.131,-55.420,-369.019,110.596
-1.685,1.575,3.026,-76.782,-386.414,95.764
-1.504,1.776,3.993,-113.342,-364.746,83.557
-1.092,1.645,4.000,-75.745,-263.489,64.026
-0.803,1.331,3.891,-19.348,-68.848,35.339
-0.697,0.914,2.545,40.771,104.553,11.475
-0.385,0.561,1.411,48.950,191.528,8.118
-0.084,0.410,0.621,61.096,222.351,11.169
0.217,0.297,0.017,45.471,215.149,12.146
0.355,0.196,-0.434,52.002,184.448,6.226
0.284,0.071,-0.736,46.753,119.507,0.244
0.092,0.237,-0.586,5.371,24.292,-0.854
-0.072,0.588,0.047,-33.325,-74.097,-6.165
-0.205,0.816,0.910,-51.208,-152.100,-19.958
-0.223,0.816,1.734,-76.050,-194.092,-34.546
-0.308,0.899,2.826,-134.827,-200.134,-38.208
-0.244,1.044,3.397,-87.402,-142.822,-33.630
-0.158,0.741,3.133,-6.836,-15.442,-44.128
-0.122,0.390,2.210,51.270,120.178,-54.199
-0.044,0.201,1.176,82.520,199.646,-48.950
0.092,0.070,0.471,74.158,219.360,-40.039
0.237,0.073,0.006,42.358,195.618,-33.325
0.332,0.139,-0.174,25.085,145.325,-32.837
0.319,0.188,-0.113,16.113,81.299,-37.964
0.287,0.324,0.250,-2.075,18.311,-41.443
0.243,0.386,0.762,-7.019,-29.175,-46.692
0.198,0.369,1.283,-17.639,-52.856,-50.659
0.157,0.440,1.758,-45.288,-46.082,-49.438
0.122,0.590,1.988,-39.490,-11.292,-45.715
0.089,0.551,1.891,-10.071,40.649,-49.072
0.078,0.436,1.549,18.982,90.210,-53.406
0.082,0.396,1.142,28.870,121.948,-53.162
0.106,0.371,0.832,27.344,132.629,-52.673
0.149,0.311,0.628,21.667,125.488,-53.894
0.199,0.278,0.581,17.212,108.215,-54.443
0.242,0.267,0.652,14.587,89.478,-54.199
0.279,0.260,0.799,13.184,76.477,-54.138
0.296,0.234,0.932,13.367,73.303,-55.176
0.311,0.226,0.992,15.747,79.773,-55.115
0.326,0.217,0.949,19.897,91.309,-54.321
0.327,0.160,0.832,24.170,103.027,-53.955
0.322,0.128,0.697,23.865,111.511,-52.551
0.335,0.159,0.593,18.311,114.136,-50.903
0.359,0.228,0.531,13.245,111.450,-51.392
0.378,0.242,0.512,11.780,104.553,-54.626
,,,,,
-0.557,-0.955,1.180,52.795,56.946,18.616
-0.553,-0.999,1.175,55.847,69.519,21.423
-0.556,-1.059,1.154,60.547,80.505,24.658
-0.558,-1.112,1.137,67.139,89.294,28.503
-0.552,-1.140,1.132,73.669,96.802,33.630
-0.537,-1.162,1.128,78.796,103.577,38.879
-0.529,-1.208,1.116,83.008,111.023,44.006
-0.515,-1.260,1.089,85.876,118.286,49.500
-0.503,-1.290,1.072,87.830,123.779,56.458
-0.506,-1.321,1.053,88.013,127.747,64.270
-0.488,-1.352,1.045,86.914,131.531,72.449
-0.496,-1.347,1.048,88.989,135.803,81.299
-0.502,-1.378,1.013,90.759,140.808,89.966
-0.494,-1.431,0.975,95.215,146.118,98.328
-0.481,-1.451,0.913,103.027,149.841,109.009
-0.468,-1.464,0.891,111.023,150.513,119.751
-0.429,-1.511,0.859,118.103,148.743,130.127
-0.388,-1.577,0.834,120.728,148.193,140.442
-0.396,-1.672,0.800,119.934,150.208,149.719
-0.444,-1.594,0.735,115.967,152.649,159.851
-0.441,-1.584,0.625,112.427,154.114,169.250
-0.380,-1.697,0.523,114.746,152.954,174.927
-0.308,-1.813,0.287,111.572,152.466,183.594
-0.371,-1.642,0.274,97.839,146.667,192.993
-0.318,-1.481,0.182,106.445,125.122,203.491
-0.251,-1.500,0.245,115.051,108.093,204.895
-0.249,-1.637,0.190,124.512,98.511,208.252
-0.249,-1.701,0.227,132.935,88.257,217.896
-0.178,-1.715,0.177,137.817,80.933,229.248
-0.193,-1.622,0.167,145.691,74.036,243.103
-0.168,-1.647,0.056,149.841,69.275,248.779
-0.119,-1.595,-0.015,155.151,67.871,253.845
-0.052,-1.323,-0.081,166.565,55.664,259.949
0.077,-0.944,-0.120,162.781,41.626,258.484
0.191,-0.796,-0.222,154.785,33.325,245.239
0.181,-1.015,-0.189,127.686,27.283,229.370
0.197,-1.250,-0.268,140.625,15.625,220.520
0.236,-1.317,-0.256,166.748,0.305,221.252
0.309,-1.256,-0.459,128.967,-10.010,229.370
0.177,-1.083,-0.313,52.246,-11.841,234.802
0.125,-0.945,-0.315,83.557,-24.841,233.521
0.327,-1.024,-0.343,133.484,-44.983,219.849
0.254,-0.808,-0.240,105.469,-50.171,218.689
0.165,-0.996,-0.264,66.956,-39.307,207.886
0.396,-0.865,-0.372,98.999,-39.917,200.989
0.380,-0.582,-0.361,134.399,-46.997,195.129
0.339,-0.581,-0.307,132.874,-62.744,187.195
0.322,-0.645,-0.300,140.503,-79.163,179.321
0.420,-0.789,-0.249,143.372,-93.811,175.903
0.438,-0.961,-0.318,127.625,-98.450,176.880
0.305,-1.097,-0.257,120.361,-95.581,180.603
0.254,-1.020,-0.405,96.313,-89.783,187.256
0.081,-0.935,-0.439,58.228,-82.031,191.223
0.160,-0.754,-0.637,23.621,-70.801,186.218
0.259,-0.510,-0.789,5.920,-68.726,177.063
0.234,-0.404,-0.890,-18.005,-83.191,164.246
0.265,-0.197,-0.955,-28.015,-109.924,150.696
0.337,-0.011,-0.881,-30.090,-134.705,136.658
0.289,-0.084,-0.795,-11.353,-159.180,121.033
0.207,-0.250,-0.645,7.324,-176.208,107.178
0.180,-0.296,-0.529,16.052,-184.509,101.379
0.171,-0.152,-0.407,20.447,-184.631,102.112
0.166,-0.101,-0.392,25.513,-179.504,99.915
0.180,-0.296,-0.406,40.039,-173.462,91.980
0.164,-0.495,-0.487,46.814,-170.959,87.097
0.141,-0.560,-0.545,32.410,-170.715,89.722
0.135,-0.428,-0.613,4.822,-171.265,96.985
0.144,-0.238,-0.633,-12.512,-178.345,101.868
0.097,-0.222,-0.666,-13.184,-190.735,98.389
0.010,-0.289,-0.663,-7.019,-203.430,91.553
-0.045,-0.224,-0.608,-11.902,-213.928,88.379
-0.052,-0.113,-0.519,-21.057,-222.473,87.524
-0.076,-0.141,-0.424,-18.372,-226.257,86.975
