aX,aY,aZ,gX,gY,gZ
0.510,-0.453,0.680,-3.967,-3.052,25.452
0.545,-0.449,0.694,-1.465,-1.526,24.109
0.550,-0.426,0.677,1.343,-0.916,22.461
0.532,-0.412,0.672,3.784,-1.892,20.691
0.508,-0.403,0.659,4.700,-3.296,18.982
0.483,-0.403,0.652,5.981,-5.127,16.907
0.469,-0.399,0.634,7.751,-7.446,14.709
0.462,-0.432,0.642,7.996,-10.071,13.000
0.456,-0.477,0.675,7.812,-12.451,11.536
0.453,-0.459,0.656,7.324,-13.794,10.437
0.484,-0.448,0.627,3.601,-13.855,10.742
0.495,-0.424,0.605,-2.502,-12.146,12.695
0.475,-0.423,0.634,-2.502,-11.169,13.916
0.470,-0.437,0.619,-0.122,-11.108,13.489
0.459,-0.414,0.644,3.235,-12.146,13.184
0.435,-0.394,0.658,3.052,-13.611,12.634
0.423,-0.396,0.668,2.930,-16.418,10.925
,,,,,
-0.948,-0.937,0.852,-0.549,4.578,11.597
-0.968,-1.067,0.908,13.123,12.024,19.592
-0.994,-1.159,0.918,25.146,20.691,30.029
-1.018,-1.202,0.946,32.410,29.724,43.274
-1.045,-1.289,0.932,41.687,39.307,55.481
-1.050,-1.401,0.927,46.631,49.438,68.237
-1.091,-1.432,0.947,48.706,59.448,81.726
-1.026,-1.456,0.985,51.086,68.237,94.788
-1.062,-1.535,1.158,50.049,74.219,108.948
-1.050,-1.653,1.205,51.758,83.374,122.375
-1.041,-1.705,1.119,37.842,91.370,137.329
-1.100,-1.744,1.080,24.170,94.177,152.527
-1.087,-1.758,1.109,15.869,100.830,167.847
-1.040,-1.769,1.141,7.019,109.924,182.312
-0.962,-1.756,1.161,1.587,119.263,195.618
-0.901,-1.725,1.241,2.502,127.930,207.214
-0.789,-1.782,1.379,9.094,131.897,216.980
-0.620,-1.872,1.512,17.700,131.409,227.051
-0.455,-1.868,1.606,31.799,126.587,237.427
-0.396,-1.846,1.581,37.659,122.925,247.498
-0.425,-1.720,1.519,38.269,122.131,258.484
-0.265,-1.472,1.444,38.818,125.244,271.790
-0.070,-1.060,1.311,38.940,127.563,286.926
0.105,-0.697,1.171,26.672,132.629,301.025
0.406,-0.294,1.106,4.150,143.982,314.636
0.879,0.222,1.179,-22.766,150.330,329.529
1.381,0.748,1.208,-71.167,155.945,340.576
1.551,0.167,1.355,-125.427,162.720,338.318
1.230,-0.659,1.138,-67.444,163.635,330.261
0.376,-0.536,1.263,-39.185,157.532,351.501
0.072,0.809,1.330,-148.132,192.261,382.935
0.046,1.535,0.489,-210.083,266.174,359.802
0.662,3.104,-0.254,-201.538,339.966,320.679
1.627,4.000,-1.112,-177.063,400.024,242.126
1.659,3.988,-2.236,-63.110,427.917,130.493
1.834,1.729,-2.474,-0.671,346.680,7.568
0.839,0.202,-2.243,-4.150,209.900,-63.171
0.451,1.493,0.340,-93.750,78.857,-89.966
-0.314,1.694,1.120,-122.803,64.758,-138.550
-1.588,0.599,-0.776,-157.898,124.023,-230.042
-2.883,-0.230,-1.121,-89.722,76.233,-281.189
-3.116,-1.800,-0.373,-43.884,-30.029,-320.618
-3.995,-2.974,0.098,-23.376,-119.934,-297.302
-4.000,-4.000,3.373,64.941,-203.979,-235.840
-4.000,-4.000,3.205,146.179,-141.907,-133.240
-4.000,-4.000,1.467,18.555,-38.696,-1.587
-3.619,-4.000,2.645,-52.673,-32.288,114.807
-2.867,-2.717,1.956,-190.979,19.714,233.276
-1.473,0.031,0.315,-276.306,107.300,297.424
-0.526,1.722,-0.569,-255.005,130.920,245.850
-0.107,1.635,-0.332,-184.082,90.454,156.311
0.782,0.301,0.574,-71.167,84.045,104.614
0.981,-0.015,-0.197,-68.237,123.047,104.065
1.220,1.537,-1.003,-94.055,115.784,117.981
1.376,1.387,-0.205,18.555,44.800,69.214
1.235,0.969,0.758,77.576,-19.287,14.771
1.162,0.633,0.094,12.268,-25.085,-4.150
1.088,0.208,0.346,10.132,-48.340,-17.212
0.921,-0.125,0.864,2.930,-73.425,-24.902
0.900,-0.287,0.672,-28.992,-63.538,-22.400
0.742,-0.286,0.724,-51.514,-57.373,-17.761
0.619,-0.244,1.031,-21.301,-53.894,-23.499
0.443,-0.490,1.022,-8.606,-41.199,-29.907
0.407,-0.732,0.983,0.061,-26.367,-31.982
0.348,-0.849,1.070,7.507,-18.250,-29.480
0.360,-0.891,0.994,4.150,-7.446,-25.208
0.329,-0.806,0.852,-1.160,-0.488,-21.423
0.428,-0.911,0.938,1.648,0.610,-19.714
0.424,-0.716,0.770,-4.150,3.662,-16.113
0.492,-0.667,0.739,-9.888,5.798,-13.611
0.511,-0.660,0.696,-5.737,4.028,-11.475
0.549,-0.597,0.661,4.517,1.343,-9.155
0.567,-0.579,0.667,12.146,-2.686,-7.996
0.571,-0.568,0.696,13.489,-6.592,-6.531
0.561,-0.534,0.696,8.118,-9.949,-3.662
0.540,-0.518,0.710,3.906,-12.756,-1.648
0.525,-0.567,0.773,5.493,-15.076,-0.854
0.522,-0.599,0.802,7.996,-13.672,0.244
0.528,-0.600,0.764,10.681,-10.132,2.014
0.545,-0.602,0.775,17.517,-8.362,3.601
0.561,-0.621,0.824,24.719,-7.629,5.371
0.555,-0.626,0.813,27.893,-5.127,7.080
0.565,-0.624,0.803,30.640,-3.296,8.240
0.548,-0.626,0.796,36.499,-2.869,6.287
0.569,-0.648,0.807,36.743,-3.601,2.686
0.495,-0.689,0.859,28.870,-4.700,-2.136
0.467,-0.680,0.877,14.954,-3.357,-6.897
0.492,-0.634,0.782,-0.610,0.000,-8.606
0.510,-0.661,0.752,-8.118,0.244,-8.301
0.637,-0.748,1.145,6.104,7.568,-6.409
0.562,-0.678,0.588,-5.371,27.832,-0.793
0.612,-0.679,0.688,-10.742,25.208,6.470
0.637,-0.691,0.875,4.761,19.470,10.132
0.625,-0.679,0.722,-12.878,15.076,14.648
0.607,-0.643,0.785,-4.517,2.808,15.198
0.619,-0.597,0.794,-4.272,-7.751,16.357
0.598,-0.567,0.759,-10.315,-16.235,17.761
0.556,-0.531,0.753,-5.554,-23.865,17.151
0.513,-0.507,0.724,-0.916,-29.846,15.625
0.481,-0.479,0.704,5.615,-32.715,14.526
0.475,-0.473,0.677,10.803,-31.372,13.489
0.495,-0.464,0.700,15.259,-26.794,12.268
0.511,-0.537,0.732,22.888,-20.386,10.010
0.508,-0.594,0.713,25.208,-13.916,9.216
0.490,-0.594,0.732,25.757,-10.132,9.033
0.509,-0.619,0.750,23.132,-6.958,8.789
0.517,-0.623,0.718,12.878,-5.493,10.071
0.530,-0.567,0.716,2.625,-6.226,11.536
0.526,-0.525,0.714,-4.395,-9.460,12.451
0.520,-0.497,0.705,-11.169,-13.611,12.634
0.521,-0.475,0.708,-12.573,-17.151,12.085
0.510,-0.481,0.697,-11.719,-18.433,11.169
0.499,-0.465,0.678,-8.850,-17.273,11.475
0.516,-0.397,0.652,-5.371,-13.611,11.902
0.521,-0.417,0.626,-0.854,-8.972,10.559
0.517,-0.459,0.636,4.517,-5.676,9.949
0.517,-0.485,0.658,12.451,-4.456,9.827
0.514,-0.468,0.663,19.592,-4.639,9.155
0.506,-0.473,0.665,24.170,-6.897,8.057
,,,,,
-0.843,-0.776,0.992,39.551,30.701,27.771
-0.872,-0.870,0.984,40.466,41.992,34.302
-0.863,-0.950,0.936,37.964,52.856,41.626
-0.912,-1.003,1.026,38.147,60.913,49.438
-0.847,-0.934,0.983,38.086,72.998,56.702
-0.846,-0.907,0.930,32.837,78.979,63.782
-0.870,-0.942,0.978,41.077,79.956,68.054
-0.847,-0.966,1.037,46.326,83.435,71.838
-0.781,-0.991,1.085,50.293,86.548,77.332
-0.755,-1.055,1.102,51.697,90.332,84.839
-0.705,-1.031,1.117,51.575,95.398,91.980
-0.688,-1.089,1.164,54.932,100.098,96.436
-0.718,-1.157,1.252,60.669,106.079,102.417
-0.597,-1.089,1.222,55.176,117.737,113.525
-0.480,-0.994,1.200,50.537,130.676,121.765
-0.408,-0.982,1.253,53.650,145.020,124.084
-0.455,-1.405,1.312,51.941,163.635,127.625
-0.227,-1.024,1.188,37.903,180.359,139.404
-0.330,-1.362,1.261,34.058,183.228,139.343
-0.253,-1.388,1.329,31.067,187.500,148.376
-0.189,-1.325,1.303,21.484,189.575,160.583
-0.123,-1.257,1.300,25.208,183.167,169.067
-0.054,-1.156,1.232,26.184,178.528,177.429
0.031,-1.058,1.175,30.212,177.673,184.326
0.133,-1.007,1.167,32.532,182.312,189.575
0.213,-1.049,1.187,34.485,190.247,193.298
0.292,-1.118,1.106,36.926,195.862,197.388
0.424,-1.038,1.125,51.758,192.932,203.796
0.443,-0.900,1.121,52.856,188.660,210.571
0.515,-0.781,1.064,49.927,182.556,214.661
0.706,-0.741,1.062,37.415,180.603,218.750
0.931,-0.583,1.017,15.869,179.871,230.103
1.161,-0.309,0.995,-2.869,177.124,238.037
1.340,0.051,0.992,-18.066,174.561,243.530
1.488,0.394,0.985,-25.940,174.072,240.479
1.547,0.880,0.710,-35.950,180.115,230.225
1.641,1.503,0.342,-35.217,191.528,208.557
1.657,2.450,-0.075,-15.076,207.458,169.617
1.827,3.095,-1.092,-35.828,223.816,115.417
2.030,2.947,-1.880,-48.096,209.045,60.669
1.907,3.183,-2.678,-5.310,165.771,14.465
1.157,2.790,-2.257,-2.625,100.708,-57.434
0.798,1.381,-2.176,-68.298,38.269,-127.869
1.983,-1.316,-1.874,-228.699,-45.471,-185.974
0.233,0.446,3.534,-142.273,-267.944,-245.789
-2.362,-1.559,1.950,-39.795,-157.104,-312.866
-3.435,-0.358,0.931,-260.742,23.499,-265.564
-4.000,-0.100,-0.260,-105.286,22.217,-266.052
-4.000,-3.800,-0.133,-23.193,-49.500,-316.895
-4.000,-4.000,0.612,39.917,-139.404,-263.855
-4.000,-4.000,4.000,147.644,-151.306,-112.305
-4.000,-4.000,2.323,62.988,-9.644,10.376
-3.997,-3.825,1.168,-91.553,103.821,164.978
-3.034,-1.719,1.687,-96.802,140.808,305.481
-2.298,-0.409,0.609,-213.196,211.243,382.629
-0.487,1.356,-0.601,-178.162,240.540,373.901
-0.543,1.711,-0.697,-76.782,178.101,270.386
-0.494,0.060,-0.068,22.583,98.206,155.029
-0.181,-0.151,0.237,18.982,75.317,143.311
0.067,0.564,-0.036,-5.188,82.214,164.856
0.422,1.016,0.066,-4.456,72.388,166.321
0.607,1.082,0.003,4.272,68.359,144.775
0.983,1.226,-0.271,1.465,68.542,123.108
1.241,1.198,-0.385,-13.062,58.838,102.478
1.444,1.134,-0.369,-11.780,29.419,71.960
1.420,0.598,-0.159,-7.996,-9.460,37.048
1.374,0.497,0.099,-19.775,-42.542,15.991
1.190,0.538,0.334,-30.151,-64.636,2.869
0.995,0.258,0.427,-21.484,-77.637,-13.916
0.839,0.025,0.577,-18.738,-87.769,-23.193
0.663,-0.175,0.837,-7.202,-96.069,-27.832
0.485,-0.389,1.068,0.122,-91.553,-27.954
0.371,-0.633,1.175,-3.906,-74.036,-23.132
0.327,-0.742,1.234,-6.226,-52.734,-16.174
0.347,-0.769,1.252,0.122,-35.278,-10.742
0.406,-0.787,1.248,-1.648,-21.362,-7.385
0.451,-0.737,1.175,-4.822,-10.742,-5.554
0.500,-0.693,1.106,-0.732,-4.395,-6.592
0.539,-0.640,1.017,6.653,-2.441,-7.874
0.559,-0.588,0.898,15.015,-3.906,-8.240
0.587,-0.585,0.804,22.400,-8.057,-7.935
0.613,-0.600,0.774,28.015,-13.367,-6.714
0.584,-0.564,0.758,31.189,-17.029,-4.578
0.599,-0.562,0.774,31.189,-17.456,-1.953
0.583,-0.544,0.803,30.823,-13.428,2.380
0.583,-0.516,0.797,32.837,-7.996,7.080
0.588,-0.486,0.792,41.504,-5.188,10.071
0.611,-0.444,0.780,51.819,-4.761,10.986
0.640,-0.484,0.788,57.617,-5.188,7.935
0.632,-0.624,0.808,51.331,-1.953,0.244
0.634,-0.692,0.807,24.170,4.028,-9.521
0.681,-0.665,0.828,-0.671,6.348,-18.188
0.709,-0.518,0.808,-17.883,4.272,-19.592
0.761,-0.493,0.776,-29.114,-1.099,-16.052
0.772,-0.531,0.818,-27.710,-9.033,-8.728
0.706,-0.566,0.810,-25.391,-14.343,-2.686
0.603,-0.544,0.756,-23.010,-17.334,-1.099
0.552,-0.535,0.726,-21.301,-21.362,-2.747
0.565,-0.612,0.770,-22.888,-26.001,-4.028
0.600,-0.635,0.855,-23.193,-26.733,-2.930
0.589,-0.601,0.862,-20.020,-22.034,0.671
0.589,-0.566,0.851,-16.968,-14.526,4.944
0.583,-0.561,0.832,-5.066,-11.963,6.897
0.564,-0.571,0.839,8.606,-13.367,7.019
0.531,-0.560,0.841,12.085,-14.587,6.836
0.501,-0.546,0.811,8.179,-14.099,6.409
0.506,-0.532,0.770,2.014,-12.146,5.737
0.508,-0.520,0.763,3.906,-10.803,4.456
0.515,-0.494,0.742,11.230,-10.315,3.174
0.529,-0.531,0.716,20.081,-10.498,1.526
0.558,-0.613,0.729,28.503,-11.475,0.671
0.562,-0.660,0.747,32.532,-11.475,2.075
0.526,-0.663,0.700,29.480,-10.010,6.226
0.500,-0.646,0.673,24.658,-8.362,10.498
0.490,-0.615,0.679,16.907,-7.080,14.709
0.487,-0.573,0.699,6.958,-6.409,18.066
0.487,-0.529,0.707,-0.488,-7.019,19.592
0.484,-0.477,0.694,-5.005,-8.057,19.409
0.482,-0.427,0.676,-7.751,-8.972,17.395
,,,,,
-0.900,-0.869,0.941,68.176,13.916,2.686
-0.891,-0.957,0.993,73.547,24.536,12.085
-0.874,-1.025,1.042,71.899,36.316,21.851
-0.895,-1.125,1.058,72.021,50.903,31.372
-0.903,-1.182,0.990,63.110,64.514,41.992
-0.940,-1.252,1.034,57.434,70.557,53.345
-0.945,-1.314,1.132,57.495,75.317,65.857
-0.917,-1.348,1.140,55.420,82.764,79.651
-0.958,-1.375,1.142,55.664,90.759,93.140
-0.916,-1.405,1.163,57.068,99.731,105.225
-0.905,-1.521,1.171,58.899,106.689,116.943
-0.895,-1.599,1.216,61.523,110.718,128.479
-0.860,-1.675,1.320,58.899,112.000,140.259
-0.729,-1.796,1.352,39.673,110.718,154.053
-0.608,-1.805,1.353,16.785,106.934,167.786
-0.475,-1.837,1.394,4.883,103.394,176.758
-0.435,-1.949,1.500,-9.399,100.586,187.866
-0.325,-1.924,1.593,-17.761,100.952,201.721
-0.085,-1.589,1.581,-20.264,104.675,217.163
0.252,-1.344,1.586,-22.583,110.718,228.455
0.473,-1.330,1.617,-28.137,117.676,232.361
0.564,-1.342,1.648,-28.931,127.258,233.704
0.513,-1.262,1.645,-20.325,137.695,238.708
0.557,-0.986,1.573,-23.376,149.170,251.221
0.681,-0.559,1.429,-31.799,164.795,268.005
0.752,-0.149,1.329,-28.076,184.387,277.710
0.798,0.190,1.155,-56.396,206.848,283.508
0.948,-0.339,1.385,-155.823,234.619,299.133
1.187,-0.304,0.664,-164.246,247.498,301.086
1.060,-0.401,1.149,-6.531,200.867,291.931
0.708,0.193,1.339,3.601,179.626,302.734
0.854,0.819,1.033,-126.770,207.458,306.885
0.664,1.550,0.644,-116.760,249.329,272.095
0.523,1.451,0.965,-60.242,302.856,207.031
0.309,1.296,-0.779,-142.700,390.259,150.024
0.783,2.352,-1.641,-152.466,409.607,106.567
0.396,2.554,-1.594,-64.880,340.271,29.480
0.097,1.608,-2.048,-17.517,267.456,-70.496
-0.501,1.123,-1.482,-25.452,176.941,-136.292
-1.277,1.127,-0.908,-14.587,101.563,-187.927
-1.753,0.506,0.053,39.734,46.021,-241.516
-2.227,-0.408,-0.383,19.714,30.884,-270.142
-2.916,-0.840,-0.146,44.922,-1.709,-267.883
-3.276,-1.233,0.849,109.619,-19.226,-253.845
-3.707,-1.841,0.754,81.299,5.798,-220.215
-4.000,-2.782,1.259,42.175,1.465,-175.049
-3.892,-3.222,1.576,-10.864,-25.146,-119.385
-2.544,-2.627,1.420,-77.087,-76.538,-56.824
-1.630,-2.581,1.665,-146.179,-108.398,-29.114
-1.227,-2.265,1.578,-196.289,-92.590,-0.732
-0.881,-1.576,1.275,-196.472,-58.838,39.612
-0.230,-0.800,1.086,-152.100,-21.912,82.397
0.007,-0.819,0.816,-99.365,5.981,109.497
-0.026,-0.550,0.573,-74.219,25.085,130.798
0.370,-0.455,0.791,-55.725,27.649,134.644
0.404,-0.309,0.670,-44.556,21.545,123.413
0.392,-0.246,0.733,-33.569,11.353,106.934
0.382,-0.157,0.807,-34.790,2.747,97.168
0.361,-0.164,0.748,-27.405,-0.916,86.853
0.377,-0.179,0.599,-13.916,-0.305,76.477
0.527,-0.241,0.859,-6.042,0.732,66.467
0.513,-0.243,0.706,3.296,5.371,56.702
0.587,-0.209,0.679,-1.953,12.268,51.880
0.618,-0.211,0.666,-4.822,12.939,46.875
0.693,-0.240,0.616,-2.869,11.963,39.368
0.639,-0.279,0.586,5.798,8.240,31.128
0.614,-0.260,0.532,7.690,4.578,26.123
0.631,-0.322,0.625,9.888,-0.488,22.217
0.623,-0.430,0.564,18.127,-3.967,16.541
0.640,-0.465,0.574,20.264,-7.751,15.015
0.624,-0.533,0.625,22.766,-13.367,14.587
0.594,-0.578,0.663,17.273,-16.052,16.785
0.554,-0.594,0.764,11.597,-16.052,20.447
0.513,-0.598,0.842,9.827,-13.245,24.719
0.495,-0.513,0.853,5.554,-8.423,29.846
0.519,-0.480,0.859,5.188,-5.554,33.386
0.580,-0.512,0.889,10.620,-4.395,34.790
0.614,-0.555,0.921,16.113,-3.235,35.461
0.593,-0.530,0.855,22.339,-1.404,36.011
0.555,-0.478,0.903,29.480,0.000,35.767
0.586,-0.498,1.103,48.584,9.155,33.813
0.536,-0.491,0.610,46.265,24.353,31.921
0.530,-0.558,0.737,47.363,23.437,27.222
0.572,-0.602,0.781,35.828,23.071,17.273
0.552,-0.636,0.705,-0.183,23.560,9.521
0.636,-0.520,0.723,-16.113,21.790,5.493
0.697,-0.496,0.611,-22.644,18.677,7.141
0.735,-0.480,0.628,-17.883,14.282,12.573
0.720,-0.529,0.640,-9.705,9.460,17.578
0.658,-0.543,0.645,-11.780,5.310,20.874
0.608,-0.535,0.658,-17.273,1.221,22.095
0.572,-0.501,0.645,-13.794,-5.737,21.423
0.566,-0.420,0.635,-11.719,-10.864,22.095
0.581,-0.405,0.660,-11.108,-15.747,21.667
0.582,-0.453,0.697,-0.488,-20.569,18.005
0.624,-0.456,0.709,0.488,-19.348,15.808
0.627,-0.436,0.687,10.498,-17.395,13.184
0.642,-0.430,0.624,7.935,-13.367,12.695
0.634,-0.506,0.664,12.695,-9.460,11.719
0.642,-0.553,0.643,8.667,-6.409,11.230
0.644,-0.514,0.654,3.296,-5.920,12.207
0.582,-0.467,0.636,2.319,-9.521,12.085
0.561,-0.463,0.661,-1.099,-13.428,11.414
0.590,-0.446,0.704,-3.113,-16.602,11.047
0.579,-0.412,0.682,-2.502,-20.752,10.803
0.575,-0.385,0.695,4.761,-24.536,9.033
0.583,-0.397,0.704,12.634,-24.536,6.165
0.590,-0.434,0.689,18.311,-22.827,4.028
0.570,-0.438,0.652,22.705,-21.179,2.747
0.556,-0.438,0.638,25.208,-18.982,2.014
0.533,-0.479,0.667,25.269,-17.212,1.404
0.528,-0.498,0.676,21.973,-14.954,2.197
0.483,-0.489,0.630,16.663,-12.634,3.418
0.468,-0.470,0.655,10.071,-9.766,4.700
0.490,-0.467,0.656,3.601,-6.226,5.981
0.526,-0.476,0.638,-0.793,-5.493,6.409
0.551,-0.467,0.640,-2.197,-8.118,5.554
0.562,-0.448,0.642,-1.404,-11.536,3.540
0.571,-0.455,0.641,0.244,-14.709,1.221
,,,,,
-0.838,-0.929,0.928,30.151,59.937,36.194
-0.835,-0.946,0.955,32.898,73.364,43.152
-0.816,-0.948,0.926,31.860,86.853,50.476
-0.782,-0.880,0.947,32.288,97.656,57.068
-0.796,-0.890,0.923,32.349,105.408,62.317
-0.761,-0.902,0.961,38.025,110.046,67.871
-0.743,-0.990,0.982,41.443,115.845,72.571
-0.717,-1.081,1.020,44.067,122.559,77.698
-0.683,-1.125,1.075,46.814,127.869,84.412
-0.681,-1.170,1.131,51.025,130.554,92.651
-0.706,-1.223,1.168,50.659,131.897,102.661
-0.646,-1.245,1.193,50.232,133.484,113.342
-0.641,-1.268,1.239,51.392,136.780,122.498
-0.591,-1.254,1.255,50.964,140.503,130.249
-0.551,-1.253,1.264,51.147,142.822,137.207
-0.515,-1.242,1.322,54.077,145.630,143.311
-0.441,-1.262,1.362,53.955,151.978,150.208
-0.342,-1.289,1.377,53.894,159.790,157.715
-0.216,-1.301,1.336,50.293,165.710,166.443
-0.077,-1.285,1.291,46.570,167.297,174.377
0.084,-1.211,1.254,42.847,165.222,180.298
0.230,-1.130,1.220,39.124,160.767,184.509
0.398,-1.042,1.191,34.607,155.884,186.890
0.660,-0.966,1.181,28.809,151.978,190.002
0.764,-0.759,1.130,18.677,146.790,197.021
0.981,-0.692,1.140,3.357,144.531,203.613
1.298,-0.648,1.073,-16.846,146.301,210.815
1.552,-0.600,1.058,-28.259,148.682,217.163
1.596,-0.456,1.026,-35.034,153.442,223.511
1.570,-0.228,0.942,-44.983,162.598,229.553
1.407,-0.001,0.876,-51.025,170.227,229.919
1.369,0.156,0.738,-49.927,170.715,222.351
1.307,0.203,0.579,-49.622,167.480,208.740
1.181,-0.030,0.146,-71.533,159.241,192.566
1.251,0.383,-0.235,-130.737,153.076,192.749
2.205,2.268,-0.865,-196.045,147.949,185.242
2.086,4.000,-0.428,-192.139,117.188,116.455
1.557,4.000,-0.420,-24.109,101.807,-14.526
1.885,3.393,-0.620,20.325,154.663,-135.254
1.072,1.618,-0.548,6.287,200.745,-220.337
0.316,0.010,-0.787,97.351,135.498,-277.649
-0.787,-1.246,-0.648,28.198,134.277,-272.705
-1.590,-1.167,-0.513,-90.210,130.005,-230.591
-2.687,0.406,-0.623,-194.519,106.689,-187.134
-3.700,0.825,-0.205,-189.026,41.077,-212.891
-4.000,0.298,-0.806,-116.394,-36.194,-261.047
-4.000,-0.899,-0.439,14.099,-162.781,-287.781
-4.000,-2.876,4.000,127.991,-275.452,-268.372
-4.000,-3.683,3.695,169.800,-140.015,-181.152
-3.638,-3.998,-0.334,190.857,6.531,-67.993
-1.708,-3.518,2.314,101.379,-57.861,38.635
-1.943,-4.000,2.805,62.134,7.446,127.747
-2.079,-2.341,1.868,-19.043,14.709,208.008
-1.591,-0.184,0.201,-155.273,94.910,246.887
-1.328,-0.157,0.167,-165.527,99.060,200.684
-0.690,-0.384,-0.017,-196.228,72.388,181.335
0.020,-0.151,0.510,-182.495,53.406,186.401
0.316,0.017,0.522,-150.879,51.941,196.533
0.367,0.178,-0.039,-124.756,52.612,191.711
0.376,0.553,-0.288,-65.125,41.138,167.664
0.556,0.960,0.362,-35.583,3.357,145.935
0.710,0.729,0.859,-29.907,-12.817,117.676
0.897,0.667,0.606,-33.081,3.174,95.154
1.000,0.621,0.277,-40.894,11.780,77.148
1.008,0.454,0.493,-41.565,0.671,56.152
0.914,0.539,0.815,-30.029,-8.545,34.973
0.752,0.466,0.740,-5.127,-4.089,10.498
0.631,0.289,0.592,24.353,-3.296,-12.390
0.622,0.008,0.694,51.208,-10.376,-30.579
0.571,-0.191,0.885,70.007,-16.235,-41.443
0.534,-0.591,0.882,81.055,-9.277,-49.255
0.456,-0.896,0.852,80.505,-0.427,-46.814
0.391,-0.987,1.004,71.106,3.052,-35.034
0.354,-0.995,1.154,53.589,11.047,-20.325
0.324,-0.954,1.016,34.668,25.940,-6.958
0.289,-0.937,0.939,24.475,33.020,3.235
0.282,-0.879,0.929,19.836,34.363,11.658
0.306,-0.743,0.832,19.653,33.875,17.761
0.341,-0.759,0.795,21.057,27.771,19.958
0.396,-0.844,0.877,20.935,19.531,21.851
0.423,-0.788,1.051,12.695,15.930,27.527
0.521,-0.562,0.713,8.362,22.156,32.776
0.556,-0.602,0.637,19.592,16.541,30.457
0.617,-0.572,0.797,17.883,8.057,31.433
0.659,-0.556,0.875,23.071,6.592,34.241
0.685,-0.592,0.838,39.734,10.437,37.292
0.732,-0.684,0.924,55.786,17.639,41.565
0.618,-0.649,0.819,58.167,31.311,41.687
0.501,-0.840,0.689,46.936,37.415,24.353
0.381,-0.851,0.582,-1.892,14.526,15.686
0.380,-0.633,0.645,-46.204,-2.747,8.789
0.555,-0.739,0.727,-72.571,-7.080,7.385
0.764,-0.641,0.616,-78.491,-0.305,21.118
0.820,-0.482,0.652,-66.162,3.601,35.767
0.848,-0.537,0.768,-46.204,8.118,40.100
0.827,-0.554,0.701,-26.245,8.362,39.795
0.725,-0.629,0.615,-18.066,3.479,33.936
0.649,-0.553,0.754,-25.696,-5.798,28.809
0.641,-0.510,0.725,-26.245,-10.071,26.733
0.679,-0.466,0.534,-11.353,-8.606,25.940
0.702,-0.465,0.618,0.793,-11.841,24.170
0.697,-0.511,0.774,7.141,-18.372,23.682
0.680,-0.579,0.732,14.404,-18.555,22.888
0.623,-0.525,0.638,16.235,-16.174,24.658
0.651,-0.398,0.700,13.245,-18.555,28.198
0.671,-0.450,0.786,11.658,-19.165,25.269
0.633,-0.518,0.755,19.226,-14.099,19.104
0.645,-0.494,0.653,18.921,-8.606,17.639
0.655,-0.489,0.669,14.648,-7.751,18.555
0.662,-0.474,0.701,11.658,-5.554,19.897
0.663,-0.445,0.668,12.878,-2.197,21.240
0.643,-0.413,0.598,16.846,-0.427,21.545
0.605,-0.402,0.565,23.132,-1.770,20.508
0.572,-0.405,0.557,27.466,-4.517,18.433
0.554,-0.416,0.560,28.687,-7.874,16.357
0.565,-0.439,0.544,29.236,-9.094,13.733
0.590,-0.459,0.494,29.175,-8.118,10.071
0.622,-0.500,0.510,26.672,-8.728,8.423
0.671,-0.529,0.524,17.578,-8.789,11.414
,,,,,
-0.756,-0.946,0.995,19.592,46.143,49.072
-0.792,-0.964,1.048,27.405,54.077,56.396
-0.828,-0.988,1.100,31.372,60.913,64.758
-0.730,-0.926,0.995,17.578,69.214,76.050
-0.713,-0.938,1.074,20.996,73.547,80.994
-0.654,-0.911,1.156,23.865,75.195,84.778
-0.632,-1.000,1.244,21.606,74.768,88.562
-0.644,-1.098,1.343,20.630,75.745,94.055
-0.650,-1.187,1.405,18.127,81.421,101.196
-0.656,-1.275,1.515,21.301,90.332,110.474
-0.650,-1.484,1.657,28.625,100.037,120.178
-0.730,-1.509,1.771,42.603,105.225,130.066
-0.762,-1.306,1.724,58.716,106.506,138.916
-0.820,-1.171,1.585,64.758,110.535,144.653
-0.785,-1.008,1.484,59.143,117.126,150.269
-0.614,-0.833,1.302,44.495,123.047,151.733
-0.304,-0.716,1.164,33.020,132.202,145.203
-0.040,-0.572,1.036,8.545,144.470,141.785
0.328,-0.431,0.809,-7.690,156.067,134.705
0.753,-0.392,0.771,-17.944,154.419,130.859
1.141,-0.354,0.670,-23.132,158.997,132.812
1.400,-0.295,0.501,-32.166,163.757,143.433
1.520,-0.229,0.438,-27.832,161.621,158.386
1.712,-0.221,0.572,-17.883,161.072,174.988
1.594,0.107,0.627,-17.517,165.466,196.289
1.818,0.549,0.685,-67.993,165.771,224.548
2.214,1.351,0.833,-178.650,180.176,239.197
1.449,0.340,1.324,-316.895,199.951,220.093
1.287,-0.312,-0.297,-227.234,234.253,171.814
1.287,0.065,0.280,-143.921,217.651,172.058
1.671,1.363,-0.051,-133.179,221.619,170.959
1.647,2.618,-0.801,-30.945,258.850,118.164
1.666,3.674,-1.165,-47.913,280.151,43.030
1.468,2.961,-2.016,44.983,292.297,-65.857
0.998,1.122,-2.041,194.763,234.314,-169.861
0.449,0.070,-1.921,160.583,147.766,-204.590
-0.009,-0.044,-0.969,83.923,40.527,-207.214
